Date,Open,High,Low,close to 4 week average ratio,Volume,Nifty Close,Close
02-12-2013,107.267998,107.871002,104.614998,1.031678303,33185800,6259.899902,106.514
09-12-2013,106.875999,110.764999,100.574997,0.981786169,37069362,6168.399902,103.197998
16-12-2013,103.408997,105.610001,100.876999,0.974124069,24462723,6274.25,102.444
23-12-2013,102.083,104.252998,99.218597,0.968620428,11525977,6313.799805,101.208
30-12-2013,102.806,103.529999,95.721298,0.948147381,21402927,6211.149902,97.982498
06-01-2014,97.711098,98.525101,94.786697,0.960383388,27039656,6171.450195,97.198601
13-01-2014,97.078003,102.625,87.792297,0.9131469,62878445,6261.649902,91.048302
20-01-2014,91.289497,94.304398,90.354897,0.949031764,41106872,6266.75,91.9226
27-01-2014,91.289497,91.952797,81.702301,0.915252066,84631317,6089.5,86.5261
03-02-2014,86.224602,92.314598,82.154503,0.908328284,49801664,6063.200195,83.269997
10-02-2014,84.234802,84.234802,75.793198,0.906589304,91696645,6048.350098,79.953697
17-02-2014,80.496399,81.099297,76.788101,0.908144765,38769281,6155.450195,77.571999
24-02-2014,77.782997,78.898499,75.431396,0.949801738,30745686,6276.950195,77.722702
03-03-2014,78.114601,82.7575,77.782997,1.027164563,63440803,6526.649902,81.792702
10-03-2014,81.039001,85.923103,81.039001,1.040319391,41815770,6504.200195,82.456001
17-03-2014,82.456001,84.415703,80.255203,1.010660862,20538337,6493.200195,80.737503
24-03-2014,81.400803,85.500999,80.255203,1.042974643,33163226,6695.899902,84.144302
31-03-2014,84.415703,88.214401,82.1847,1.026289559,30187504,6694.350098,84.445801
07-04-2014,84.898003,89.661499,84.415703,1.038437104,25682572,6776.299805,86.134102
14-04-2014,86.134102,87.2798,82.425903,1.007280366,16242964,6779.399902,84.475998
21-04-2014,84.717102,87.249603,82.636902,0.998666808,30251370,6782.75,84.686996
28-04-2014,85.0186,87.882698,79.471298,0.952701643,49552006,6694.799805,80.918404
05-05-2014,80.797897,82.305298,77.873497,0.974175218,33467438,6858.799805,81.883202
12-05-2014,81.5214,87.973198,81.5214,1.034964559,33224851,7203,85.892899
19-05-2014,87.430496,90.324799,83.933296,1.011395014,81027348,7367.100098,84.295097
26-05-2014,85.621597,85.832603,79.591904,0.998461219,84452559,7229.950195,83.119301
02-06-2014,83.209702,85.892899,81.551598,1.013131378,75640105,7583.399902,84.898003
09-06-2014,85.199501,89.510696,81.219902,0.964877877,81104481,7542.100098,81.581703
16-06-2014,82.667099,87.128998,81.008904,1.003340904,111972652,7511.450195,83.752403
23-06-2014,83.209702,84.325203,78.295502,0.944559953,77211260,7508.799805,78.717598
30-06-2014,78.988899,83.179604,78.988899,0.989826728,66697384,7751.600098,81.400803
07-07-2014,81.491302,82.727303,79.652199,0.995646397,66434477,7459.600098,81.008904
14-07-2014,81.008904,84.958298,80.074303,1.026355232,36505717,7663.899902,83.360497
21-07-2014,83.993599,92.525597,83.5112,1.111214627,112755554,7790.450195,90.143898
28-07-2014,90.897598,97.831703,89.239403,1.133369542,58236666,7602.600098,95.178703
04-08-2014,96.113297,100.093002,94.1838,1.103198248,67955952,7568.549805,96.444901
11-08-2014,98.163399,98.163399,91.410103,1.036743304,23343201,7791.700195,94.636002
18-08-2014,93.761703,98.4347,93.219002,0.997677227,51135375,7913.200195,93.882301
25-08-2014,94.3647,98.042801,91.470398,1.027202686,35768065,7954.350098,97.620697
01-09-2014,98.283997,106.001999,98.253799,1.046494656,81288507,8086.850098,100.093002
08-09-2014,100.424004,106.303001,99.429604,1.085938011,51597063,8105.5,104.856003
15-09-2014,104.314003,107.389,97.530197,1.053988843,74447572,8121.450195,104.463997
22-09-2014,104.314003,106.303001,98.042801,0.985412286,48394692,7968.850098,100.274002
29-09-2014,100.093002,103.319,97.891998,0.982564748,20044411,7945.549805,100.636002
06-10-2014,100.636002,101.57,91.651299,0.898361379,26431847,7859.950195,92.133698
13-10-2014,92.194,95.269096,87.581299,0.935607519,24526468,7779.700195,92.977798
20-10-2014,93.761703,100.212997,93.460197,1.001247868,27145251,8014.549805,96.625801
27-10-2014,97.168503,99.580299,92.917503,1.026569609,31355967,8322.200195,98.133202
03-11-2014,98.766296,102.203003,96.233902,1.068258759,22365082,8337,101.449997
10-11-2014,102.203003,102.504997,97.198601,1.006428825,26030276,8389.900391,97.922203
17-11-2014,97.319199,104.314003,97.319199,1.053162025,29896896,8477.349609,103.771004
24-11-2014,103.710999,104.102997,95.058098,0.953868192,36706416,8588.25,95.6912
01-12-2014,95.661003,99.1884,91.108597,0.925239168,45107174,8538.299805,92.254303
08-12-2014,92.254303,93.098396,85.048798,0.882698724,56622032,8224.099609,85.983398
15-12-2014,85.199501,89.7519,83.269997,0.933907526,40682336,8225.200195,88.184196
22-12-2014,88.154099,91.952797,87.068703,0.999749534,24305467,8200.700195,90.5056
29-12-2014,90.5961,97.047897,89.4505,1.080496222,17970249,8395.450195,96.414703
05-01-2015,96.384598,97.379501,87.792297,0.985889582,24693473,8284.5,88.998199
12-01-2015,88.696701,92.615997,87.189301,1.005548176,38786177,8513.799805,91.530701
19-01-2015,91.560799,102.172997,90.837303,1.108300099,36227629,8835.599609,101.810997
26-01-2015,101.810997,103.771004,92.615997,0.986071689,40607791,8808.900391,93.369797
02-02-2015,92.917503,95.269096,91.259399,0.995346189,21356197,8661.049805,93.490303
09-02-2015,92.284401,93.852097,90.445396,0.981049532,18321780,8805.5,93.249199
16-02-2015,92.796898,97.138298,90.294601,0.953269098,51441020,8833.599609,91.018204
23-02-2015,93.008003,94.002899,89.570999,1.005686738,47319637,8844.599609,93.309502
02-03-2015,92.314598,97.078003,89.8424,0.975300431,31513979,8937.75,90.475502
09-03-2015,89.239403,110.675003,86.284897,1.193319222,112731458,8647.75,109.801003
16-03-2015,109.589996,109.620003,104.042,1.096181466,118838323,8570.900391,105.399002
23-03-2015,105.550003,112.754997,100.123001,1.041562922,81220437,8341.400391,103.891998
30-03-2015,103.108002,114.834999,102.835999,1.116817087,54466727,8586.25,114.352997
06-04-2015,114.352997,119.990997,112.333,1.090906556,57729699,8780.349609,118.211998
13-04-2015,117.579002,123.005997,117.217003,1.075056112,46168394,8606,118.754997
20-04-2015,118.935997,118.935997,109.408997,0.967478884,45519175,8305.25,110.101997
27-04-2015,110.162003,120.292,104.765999,0.914737481,87571379,8181.5,105.519997
04-05-2015,107.267998,109.801003,101.299004,0.905943357,51712880,8191.5,102.504997
11-05-2015,102.504997,106.001999,99.489899,0.958940885,41458163,8262.349609,104.736
18-05-2015,105.338997,108.533997,99.972298,0.955363833,37828080,8458.950195,100.997002
25-05-2015,101.268997,105.820999,99.489899,1.009614306,50101107,8433.650391,104.433998
01-06-2015,104.675003,108.233002,101.599998,1.045004243,36796122,8114.700195,107.810997
08-06-2015,107.931,108.776001,99.489899,0.983554175,36012213,7982.899902,102.776001
15-06-2015,103.167999,106.725998,100.544998,1.017465586,31793144,8224.950195,105.820999
22-06-2015,106.334,107.267998,103.138,0.987467974,25259760,8381.099609,103.891998
29-06-2015,103.108002,111.067001,101.389,1.039809701,27636893,8484.900391,109.258003
06-07-2015,107.328003,110.042,104.795998,1.000211025,28341151,8360.549805,105.459
13-07-2015,106.061996,110.343002,104.946999,1.03083192,28326255,8609.849609,109.378998
20-07-2015,109.439003,112.454002,106.454002,1.007327292,34397540,8521.549805,107.780998
27-07-2015,106.334,106.905998,99.942101,0.968099734,28936590,8532.849609,104.525002
03-08-2015,105.519997,105.519997,98.283997,0.942689121,34353082,8564.599609,100.666
10-08-2015,101.178001,101.299004,93.852097,0.920834078,37118046,8518.549805,97.228798
17-08-2015,97.500099,98.736198,91.711601,0.896661318,31467898,8299.950195,91.952797
24-08-2015,89.8424,93.761703,85.0186,0.941516766,34476762,8001.950195,92.827103
31-08-2015,94.123497,94.636002,88.214401,0.939729775,29737908,7655.049805,89.902702
07-09-2015,89.299698,93.610901,86.405502,0.965628878,25134351,7789.299805,89.782097
14-09-2015,89.782097,90.324799,86.586304,0.974439514,21795446,7981.899902,88.787201
21-09-2015,88.304802,88.937897,83.6017,0.929572217,18399509,7868.5,83.963402
28-09-2015,84.506104,92.736603,82.697197,1.026518851,41966851,7950.899902,90.445396
05-10-2015,90.565903,96.625801,90.0233,1.079262414,32382096,8189.700195,95.238998
12-10-2015,95.269096,95.962502,88.937897,1.012027305,18629545,8238.150391,90.686501
19-10-2015,91.108597,92.555702,83.209702,0.940093649,44298430,8295.450195,84.686996
26-10-2015,85.169403,86.3452,83.873001,0.935204078,46728670,8065.799805,84.415703
02-11-2015,85.0186,85.561302,82.606796,0.946331581,35461226,7954.299805,83.993599
09-11-2015,81.461098,82.516296,76.486603,0.912391198,31538296,7762.25,78.4161
16-11-2015,78.386002,83.631798,77.813103,0.990541536,30960314,7856.549805,82.0942
23-11-2015,81.9133,90.294601,81.159599,1.055911517,57774714,7942.700195,86.827499
30-11-2015,86.767197,87.551102,82.606796,1.00964531,35138561,7781.899902,83.631798
07-12-2015,83.752403,84.295097,79.049202,0.960466444,16860300,7610.450195,79.471298
14-12-2015,79.591904,82.003799,77.8433,0.980659327,30007557,7761.950195,81.400803
21-12-2015,81.370697,85.862801,80.526497,1.027843404,22080530,7861.049805,85.139198
28-12-2015,85.259804,87.400398,83.541397,1.047741643,22602580,7946.350098,86.3452
04-01-2016,85.169403,85.862801,79.019096,0.965892988,22506379,7601.350098,80.255203
11-01-2016,79.833099,79.9235,67.231003,0.816290083,35716479,7437.799805,67.984802
18-01-2016,67.562698,72.3563,63.613201,0.806034189,55210573,7422.450195,64.4272
25-01-2016,65.120697,66.6884,61.683701,0.832023019,52226451,7563.549805,62.196301
01-02-2016,62.738899,64.4272,59.784401,0.889766748,39147833,7489.100098,61.141102
08-02-2016,61.201401,67.080299,58.608601,1.034068502,32259394,6980.950195,66.115601
15-02-2016,66.025101,67.743599,62.407299,1.029805396,32977161,7210.75,65.361801
22-02-2016,65.422096,66.899399,62.316799,0.999999996,26951816,7029.75,63.703701
29-02-2016,63.311699,66.145699,61.985199,0.994119117,29073950,7485.350098,63.703701
07-03-2016,63.703701,64.668404,61.080799,0.952136256,28910405,7510.200195,61.623402
14-03-2016,62.105801,62.407299,59.121101,0.96752814,44160283,7604.350098,61.533001
21-03-2016,61.623402,64.216202,61.201401,1.010227331,30382563,7716.5,63.281601
28-03-2016,63.613201,69.401703,62.407299,1.032662714,46595850,7713.049805,64.578003
04-04-2016,64.698601,68.919403,64.668404,1.047802485,30551987,7555.200195,65.753799
11-04-2016,66.085403,70.426804,65.572899,1.083776231,26926937,7850.450195,69.130402
18-04-2016,69.461998,73.562202,69.3414,1.079976763,31610617,7899.299805,70.939301
25-04-2016,70.818703,77.391098,69.522301,1.05742018,62338648,7849.799805,71.482002
02-05-2016,71.150299,73.110001,67.291298,0.993259766,32963706,7733.450195,68.8591
09-05-2016,69.040001,70.818703,66.206001,0.976668527,44068735,7814.899902,68.467102
16-05-2016,68.648003,69.130402,64.366898,0.941050066,28978857,7749.700195,65.814102
23-05-2016,66.175797,69.582603,63.492599,0.992424818,45599052,8156.649902,68.135498
30-05-2016,68.0149,73.441597,62.829399,0.937541772,396161467,8220.799805,63.583099
06-06-2016,63.854401,64.457397,62.196301,0.938456326,64879398,8170.049805,62.407299
13-06-2016,61.653599,62.045502,59.4226,0.938993621,60118636,8170.200195,61.0205
20-06-2016,60.5984,62.437401,58.216702,0.941037788,40935747,8088.600098,60.0256
27-06-2016,60.719002,65.211098,60.116001,1.035391961,125831978,8328.349609,63.944901
04-07-2016,63.613201,65.000099,60.5984,0.994393252,34832710,8323.200195,61.5028
11-07-2016,62.648499,67.321503,61.864601,1.087084523,45029859,8541.400391,66.989899
18-07-2016,67.683296,67.9245,61.864601,1.019345394,53486287,8541.200195,64.3368
25-07-2016,64.457397,65.8442,62.708801,0.983445406,36864366,8638.5,63.130901
01-08-2016,63.3419,64.5177,61.683701,1.000706375,32016501,8683.150391,64.035301
08-08-2016,64.035301,64.065498,55.774601,0.876602781,129795902,8592.150391,56.648899
15-08-2016,56.648899,57.462898,56.0158,0.909731512,43227050,8666.900391,56.437901
22-08-2016,57.282101,61.5028,56.196701,0.943154067,101605561,8572.549805,56.648899
29-08-2016,56.377602,57.4328,48.5993,0.871291991,214305590,8809.650391,50.9207
05-09-2016,50.9207,51.463402,49.5942,0.913786307,93861135,8866.700195,50.408199
12-09-2016,49.7449,51.885502,49.473598,0.957817925,49009118,8779.849609,51.3428
19-09-2016,50.830299,51.6744,49.503799,0.950597322,41101459,8831.549805,49.7449
26-09-2016,49.624401,50.167,47.031601,0.942507704,84327604,8611.150391,47.694801
03-10-2016,48.297798,49.805199,47.634602,0.968669702,52066289,8697.599609,48.237499
10-10-2016,48.539001,48.689701,44.890999,0.914461496,34668090,8583.400391,45.041801
17-10-2016,45.222698,48.5993,42.871101,1.011697812,83671769,8693.049805,48.237499
24-10-2016,47.0919,48.056599,44.649899,0.971318904,133493413,8638,45.946201
31-10-2016,45.946201,46.941101,43.1726,0.928272779,40142450,8433.75,43.5042
07-11-2016,44.559399,44.890999,39.6754,0.923280666,52024624,8296.299805,42.1777
14-11-2016,42.1777,43.896099,41.665199,0.953403008,36779993,8074.100098,42.871101
21-11-2016,42.871101,44.619701,42.479198,1.017969102,58599383,8114.299805,44.408699
28-11-2016,44.318199,48.1772,42.8409,1.024229087,107297283,8086.799805,44.288101
05-12-2016,43.805698,46.6698,43.232899,1.066110422,55608819,8261.75,46.307999
12-12-2016,45.8256,46.941101,44.9212,1.03321925,47418199,8139.450195,45.946201
19-12-2016,45.8256,46.5191,42.5093,0.943685329,44940454,7985.75,42.690201
26-12-2016,43.0821,44.951302,41.0923,0.997814582,54574070,8185.799805,44.710201
02-01-2017,44.9212,45.614601,43.534401,0.978686914,37560425,8243.799805,43.956402
09-01-2017,44.288101,45.493999,39.976799,0.935896129,82881048,8400.349609,41.484299
16-01-2017,41.9063,43.7756,40.308498,0.997732605,115162080,8349.349609,43.112301
23-01-2017,43.051998,47.182301,42.449001,1.085783945,109526214,8641.25,47.031601
30-01-2017,48.116901,71.753304,47.936001,1.503434854,986229057,8740.950195,65.995003
06-02-2017,66.929604,67.411903,64.2463,1.347977336,164199125,8793.549805,66.5979
13-02-2017,63.311699,67.653099,61.291801,1.146723838,139143978,8821.700195,63.854401
20-02-2017,67.110497,73.803398,64.276497,1.184744888,264739939,8939.5,72.115097
27-02-2017,71.451797,71.753304,65.211098,0.992815119,208728686,8897.549805,66.658203
06-03-2017,66.839104,67.442101,62.105801,0.933930514,102843044,8934.549805,62.859501
13-03-2017,62.859501,70.215698,61.321899,0.982058638,251413524,9160.049805,65.181
20-03-2017,66.266296,74.466698,53.965698,0.821695097,667726259,9108,54.809898
27-03-2017,54.5084,54.809898,51.4333,0.829869585,229877139,9173.75,51.7649
03-04-2017,51.6744,53.965698,50.950901,0.900539721,125127283,9198.299805,52.820099
10-04-2017,53.151699,53.784801,51.7649,0.925224865,49028729,9150.799805,51.945801
17-04-2017,52.277401,53.1819,50.830299,0.973467022,58373467,9119.400391,51.4333
24-04-2017,51.975899,52.247299,50.950901,0.996810488,67030253,9304.049805,51.825199
01-05-2017,51.825199,51.975899,48.961102,0.950725035,35837105,9285.299805,49.443501
08-05-2017,48.539001,56.076099,48.539001,1.088390879,141682341,9400.900391,55.6842
15-05-2017,55.473099,56.287201,50.980999,1.017361015,137659309,9427.900391,53.000999
22-05-2017,53.061298,53.392899,45.705101,0.916140167,77794616,9595.099609,48.0868
29-05-2017,48.8405,49.0214,46.880798,0.935087828,76182241,9653.5,48.207401
05-06-2017,48.237499,49.503799,47.212502,0.92895971,46233272,9668.25,47.604401
12-06-2017,47.514,48.0868,45.885899,0.952379746,73198959,9588.049805,46.880798
19-06-2017,47.453701,50.136902,46.730099,1.003160719,64070040,9574.950195,47.8456
26-06-2017,47.8456,51.6744,47.8456,1.079113774,71375155,9520.900391,51.403099
03-07-2017,51.403099,52.820099,49.353001,1.03766043,48304751,9665.799805,50.2575
10-07-2017,51.101601,54.6591,50.5891,1.092416562,104062771,9886.349609,53.634102
17-07-2017,53.6642,58.186501,52.247299,1.091718398,184901720,9915.25,55.443001
24-07-2017,54.568699,60.116001,52.789902,1.09356229,260192104,10014.5,57.613701
31-07-2017,57.221802,57.613701,54.538502,1.030571762,84762045,10066.40039,55.895199
07-08-2017,55.955502,57.282101,51.523701,0.934037151,68010488,9710.799805,51.975899
14-08-2017,52.066399,55.533401,51.131802,0.985808051,51304303,9837.400391,54.448101
21-08-2017,54.2672,55.0812,52.639198,0.986977392,36043332,9857.049805,54.2672
28-08-2017,54.056198,55.141499,52.277401,0.987751738,57264806,9974.400391,53.483398
04-09-2017,53.362801,53.814999,47.815399,0.896395753,78623806,9934.799805,47.9963
11-09-2017,48.358101,50.9207,46.4286,0.913941839,130713406,10085.40039,48.026501
18-09-2017,48.8405,50.4384,46.4286,0.925581047,103648649,9964.400391,47.152199
25-09-2017,47.604401,47.604401,45.071899,0.949870465,54782733,9788.599609,46.700001
02-10-2017,46.700001,47.453701,44.197601,0.938076119,36205021,9979.700195,44.529301
09-10-2017,44.740299,48.5993,43.0821,1.020863879,89431691,10167.4502,47.574299
16-10-2017,47.634602,55.412899,47.634602,1.183526429,174279506,10146.54981,55.020901
23-10-2017,55.231998,60.809399,55.231998,1.157255113,228146265,10323.04981,56.076099
30-10-2017,56.498199,66.808998,55.653999,1.258754177,224871123,10452.5,63.944901
06-11-2017,64.065498,64.095596,57.040901,1.050920805,147246928,10321.75,58.487999
13-11-2017,59.573299,59.633598,54.900299,0.983216265,122177958,10283.59961,57.402599
20-11-2017,57.282101,62.075699,56.6791,0.968179614,153761549,10389.7002,57.1012
27-11-2017,56.739399,58.4277,55.623901,0.949230714,120451596,10121.79981,56.226898
04-12-2017,56.257,59.663799,55.473099,1.012231568,70770584,10265.65039,58.0056
11-12-2017,58.307098,58.910099,54.990799,0.990114848,48515068,10333.25,56.618801
18-12-2017,56.528301,62.045502,53.965698,1.064937674,85904292,10493,60.688801
25-12-2017,60.688801,65.6633,60.085899,1.126562492,95086674,10530.7002,65.211098
01-01-2018,64.758904,71.693001,59.904999,1.16119326,216918089,10558.84961,69.823799
08-01-2018,66.386902,68.5877,61.412399,1.037992399,211704162,10681.25,65.482399
15-01-2018,65.572899,65.572899,59.814499,0.944598181,110132200,10894.7002,61.683701
22-01-2018,61.623402,61.623402,55.292301,0.874785385,131678337,11069.65039,57.3424
29-01-2018,56.618801,57.945301,52.6693,0.837364333,142338569,10760.59961,53.242199
05-02-2018,52.458302,53.8451,48.237499,0.849099468,129709000,10454.9502,50.468498
12-02-2018,50.890598,52.4282,48.930901,0.888467437,81075223,10452.29981,49.473598
19-02-2018,49.775101,51.071499,48.629501,0.941142424,65548395,10491.04981,49.533901
26-02-2018,49.805199,51.403099,49.353001,0.988102696,149685831,10458.34961,50.076599
05-03-2018,50.287601,50.287601,46.579399,0.953013951,99415489,10226.84961,47.544102
12-03-2018,47.7551,50.046398,46.157299,0.994172799,98373564,10195.15039,48.870602
19-03-2018,48.8405,49.0214,44.951302,0.955397531,83886946,9998.049805,46.820499
26-03-2018,46.549198,49.232399,45.433701,0.94697376,57102905,10113.7002,45.765301
02-04-2018,46.2477,47.2728,45.071899,0.956452497,64818709,10331.59961,45.192501
09-04-2018,44.9212,45.5242,43.3535,0.932321579,75324826,10480.59961,43.5042
16-04-2018,43.413799,44.5896,42.268101,0.942626051,134772535,10564.04981,42.720402
23-04-2018,43.232899,43.8358,40.730598,0.936533156,139904729,10692.29981,41.484299
30-04-2018,43.323299,43.323299,37.0826,0.871840241,121778290,10618.25,37.6856
07-05-2018,38.0172,38.228199,30.6007,0.749543638,215554918,10806.5,30.992599
14-05-2018,30.932301,32.439701,30.2087,0.821928417,174576172,10596.40039,31.4147
21-05-2018,31.535299,36.9319,31.3242,1.017887104,130689810,10605.15039,36.027401
28-05-2018,36.690701,38.107601,36.057499,1.095016687,131190624,10696.2002,37.2635
04-06-2018,37.866501,39.072399,33.3442,1.140191985,178155979,10767.65039,38.6805
11-06-2018,39.0121,39.705502,36.2686,1.020185325,139777673,10817.7002,36.570099
18-06-2018,37.806198,38.107601,36.2686,0.983154203,75800257,10821.84961,36.5098
25-06-2018,36.208302,36.298698,32.861801,0.960549314,168216122,10714.29981,35.786201
02-07-2018,35.5149,35.544998,32.289001,0.894155446,97062211,10772.65039,32.982399
09-07-2018,33.283901,34.369202,31.7463,0.907119927,124280287,11018.90039,32.1684
16-07-2018,31.957399,32.861801,29.1234,0.897566186,145875267,11010.2002,30.8419
23-07-2018,30.7213,36.9319,30.359501,1.03134262,290755339,11278.34961,33.977299
30-07-2018,34.218498,35.544998,31.987499,1.024356436,195596880,11360.79981,33.283901
06-08-2018,33.464802,34.429501,32.560299,1.007173419,79830181,11429.5,32.801498
13-08-2018,32.741199,32.741199,30.4198,0.937815767,57509731,11470.75,30.691099
20-08-2018,31.0529,33.133099,30.932301,0.961954443,116983590,11557.09961,31.444799
27-08-2018,31.535299,31.8971,29.4249,0.928285728,288982329,11680.5,29.7565
03-09-2018,30.4198,31.535299,27.495399,0.907155872,267425247,11589.09961,28.2792
10-09-2018,28.158701,29.364599,27.0432,0.930256382,147712069,11515.2002,27.947599
17-09-2018,27.857201,29.243999,24.8423,0.933504007,166790971,11143.09961,27.4049
24-09-2018,26.651199,26.9527,21.9179,0.819997115,201708381,10930.4502,23.244499
01-10-2018,23.365,23.6364,19.8678,0.757122779,198426331,10316.4502,20.229601
08-10-2018,20.4105,22.0084,19.6266,0.877363027,168169964,10472.5,21.676701
15-10-2018,21.948099,23.244499,21.5863,0.951141843,86750758,10303.54981,22.0084
22-10-2018,22.129,23.063601,20.5914,1.022482939,149439512,10030,22.279699
29-10-2018,22.4907,24.6614,21.978201,1.136059824,97379494,10553,24.480499
05-11-2018,24.601101,25.8071,24.2997,1.126665566,66657880,10585.2002,25.475401
12-11-2018,25.6262,26.470301,21.827499,1.100449908,334397840,10682.2002,25.9277
19-11-2018,25.475401,27.4652,24.0585,1.018429464,317524561,10526.75,24.993099
26-11-2018,25.113701,25.8372,21.1642,0.843992724,270857479,10876.75,21.2848
03-12-2018,21.4958,22.068701,19.898001,0.834569671,211609576,10693.7002,20.3804
10-12-2018,20.0186,22.731899,19.295,0.94301511,205558560,10805.4502,21.827499
17-12-2018,21.978201,23.425301,21.556101,1.043950578,164672810,10754,23.0937
24-12-2018,23.063601,23.0937,21.9179,1.044565902,100058217,10859.90039,22.6113
31-12-2018,22.731899,22.973101,21.0135,0.993142042,104827626,10727.34961,21.827499
07-01-2019,22.068701,22.6716,21.857599,0.995953424,79185444,10794.9502,22.249599
14-01-2019,22.3099,22.400299,20.712,0.945600581,120793808,10906.9502,21.224501
21-01-2019,21.224501,21.375299,19.4457,0.901232981,214146347,10780.54981,19.807501
28-01-2019,19.777399,19.777399,17.154499,0.875661991,203179314,10893.65039,18.631701
04-02-2019,18.6619,19.8678,17.365499,0.89952179,239606675,10943.59961,18.4207
11-02-2019,18.511101,19.295,17.7876,0.926643442,170394042,10724.40039,18.0891
18-02-2019,18.330299,18.933201,17.9685,0.976669443,180884037,10791.65039,18.3001
25-02-2019,18.27,18.691999,17.606701,0.981939323,214477336,10863.5,18.028799
04-03-2019,18.028799,19.9583,17.8479,1.077811673,302221642,11035.40039,19.6266
11-03-2019,19.7472,21.2848,19.656799,1.105863238,287695629,11426.84961,20.4708
18-03-2019,20.4708,20.561199,17.8479,1.016173765,368352809,11456.90039,19.4156
25-03-2019,19.355301,20.450001,17.033899,0.941427732,664501173,11623.90039,18.25
01-04-2019,18.25,18.25,14.9,0.838444967,446149821,11665.9502,16.299999
08-04-2019,16.700001,17.700001,15.9,0.862481217,323994937,11643.4502,16.049999
15-04-2019,16.049999,18.15,15.8,0.985494689,266535972,11752.79981,17.25
22-04-2019,17.35,17.75,16.049999,0.957995607,246570703,11754.65039,16.25
29-04-2019,16.25,16.549999,15.15,0.981017494,122996134,11712.25,16.15
06-05-2019,17.15,17.15,13.55,0.855403362,709925756,11278.90039,14.05
13-05-2019,14.05,15,11.6,0.74411303,935291711,11407.15039,11.85
20-05-2019,12.25,13.25,11.5,0.881646655,589779762,11844.09961,12.85
27-05-2019,12.65,14.05,12.6,1.016393443,745040548,11922.79981,13.95
03-06-2019,13.95,14.4,13.2,1.017077799,223782574,11870.65039,13.4
10-06-2019,13.3,13.55,12.3,0.960614793,184233159,11823.29981,12.5
17-06-2019,12.45,12.45,11.1,0.922201139,227204487,11724.09961,12.15
24-06-2019,12.15,12.65,11.85,0.934615385,314672284,11788.84961,12.15
01-07-2019,12.1,13.15,11.6,0.956175299,300849090,11811.15039,12
08-07-2019,11.95,12.05,11.2,0.959016393,180017827,11552.5,11.7
15-07-2019,11.7,12.5,10.7,0.9125,231841688,11419.25,10.95
22-07-2019,10.9,11,9.1,0.790598291,388640806,11284.29981,9.25
29-07-2019,8.75,8.9,6,0.578587699,1452818180,10997.34961,6.35
05-08-2019,6.25,6.25,5.1,0.559477124,666659600,11109.65039,5.35
12-08-2019,5.35,6.85,4.8,0.808777429,560734358,11047.79981,6.45
19-08-2019,6.4,6.45,5,0.839416058,641260970,10829.34961,5.75
26-08-2019,5.85,6.05,4.8,0.89539749,752921280,11023.25,5.35
02-09-2019,5.35,5.4,4.9,0.899563319,234633374,10946.2002,5.15
09-09-2019,5.2,6.05,5.1,0.95154185,347807792,11075.90039,5.4
16-09-2019,5.3,5.95,4.8,1.080831409,768490013,11274.2002,5.85
23-09-2019,5.95,6.05,5.1,1.03908046,446202298,11512.40039,5.65
30-09-2019,5.7,6.45,4.95,0.916099773,803517525,11174.75,5.05
07-10-2019,5.1,6.9,5,1.093394077,853815163,11305.04981,6
14-10-2019,6.05,6.75,5.9,1.135254989,804751154,11661.84961,6.4
21-10-2019,6.4,6.55,3.65,0.727272727,1547661410,11583.90039,4.2
28-10-2019,4.1,4.8,3.3,0.794457275,1822269461,11890.59961,4.3
04-11-2019,4.5,4.75,3.7,0.717703349,867926256,11908.15039,3.75
11-11-2019,3.8,4.05,2.4,0.782841823,1737911308,11895.4502,3.65
18-11-2019,3.95,8.15,3.9,1.647798742,3667755401,11914.40039,6.55
25-11-2019,6.25,7.2,5.7,1.501369863,2036304079,12056.04981,6.85
02-12-2019,7.5,8.8,6.65,1.326923077,2689116997,11921.5,6.9
09-12-2019,6.5,7.1,5.9,1.152400835,1329203763,12086.7002,6.9
16-12-2019,6.9,7.35,6.25,0.963235294,1189586561,12271.79981,6.55
23-12-2019,6.45,6.6,5.75,0.852941176,591356727,12245.79981,5.8
30-12-2019,5.8,6.35,5.75,0.933078394,540520219,12226.65039,6.1
06-01-2020,6.05,6.65,5.65,0.962524655,964033830,12256.79981,6.1
13-01-2020,6.1,6.35,3.65,0.733197556,530144943,12352.34961,4.5
20-01-2020,4.7,6.1,4.6,1.075555556,1770625381,12248.25,6.05
27-01-2020,5.85,6.05,4.7,0.923076923,1117837167,11962.09961,5.25
03-02-2020,5.2,5.55,4.95,0.95890411,542579750,12098.34961,5.25
10-02-2020,5.4,5.45,3.25,0.64608076,959324268,12113.4502,3.4
17-02-2020,3.7,5,2.8,0.882205514,3429852522,12080.84961,4.4
24-02-2020,4.8,5.05,3.5,0.841530055,2392898884,11201.75,3.85
02-03-2020,3.9,4.1,3.2,0.781065089,1453469295,10989.4502,3.3
09-03-2020,3.4,5.8,3.3,1.498327759,2502923927,9955.200195,5.6
16-03-2020,5.5,7.2,2.7,0.804664723,3018743861,8745.450195,3.45
23-03-2020,3.25,3.45,3.1,0.790123457,974997019,8660.25,3.2
30-03-2020,3.25,3.25,3,0.810289389,608580225,8083.799805,3.15
06-04-2020,3.15,3.3,3.15,0.857142857,383364954,9111.900391,3.3
